pollster,numeric_grade,state,candidate_name,party,pct,sample_size,population,start_date,end_date,recent_poll
Marist,2.9,North Carolina,Kamala Harris,DEM,48,1226,Voters,2024-10-17,2024-10-22,Recent
Marist,2.9,North Carolina,Donald Trump,REP,50,1226,Voters,2024-10-17,2024-10-22,Recent
Marist,2.9,Arizona,Kamala Harris,DEM,49,1329,Voters,2024-10-17,2024-10-22,Recent
Marist,2.9,Arizona,Donald Trump,REP,49,1329,Voters,2024-10-17,2024-10-22,Recent
Marist,2.9,Arizona,Kamala Harris,DEM,49,1193,Voters,2024-10-17,2024-10-22,Recent
Marist,2.9,Arizona,Donald Trump,REP,50,1193,Voters,2024-10-17,2024-10-22,Recent
University of Maryland/Washington Post,2.5,Maryland,Kamala Harris,DEM,61,1000,Voters,2024-10-17,2024-10-22,Recent
University of Maryland/Washington Post,2.5,Maryland,Donald Trump,REP,33,1000,Voters,2024-10-17,2024-10-22,Recent
Embold Research,1.4,Minnesota,Kamala Harris,DEM,47.7,1734,Voters,2024-10-16,2024-10-22,Recent
Embold Research,1.4,Minnesota,Donald Trump,REP,45.1,1734,Voters,2024-10-16,2024-10-22,Recent
Rutgers-Eagleton,2.3,New Jersey,Kamala Harris,DEM,55,451,Voters,2024-10-15,2024-10-22,Recent
Rutgers-Eagleton,2.3,New Jersey,Donald Trump,REP,35,451,Voters,2024-10-15,2024-10-22,Recent
Rutgers-Eagleton,2.3,New Jersey,Kamala Harris,DEM,51,478,Voters,2024-10-15,2024-10-22,Recent
Rutgers-Eagleton,2.3,New Jersey,Donald Trump,REP,37,478,Voters,2024-10-15,2024-10-22,Recent
Emerson,2.9,Maryland,Kamala Harris,DEM,64,865,Voters,2024-10-19,2024-10-21,Recent
Emerson,2.9,Maryland,Donald Trump,REP,34.4,865,Voters,2024-10-19,2024-10-21,Recent
Emerson,2.9,Texas,Kamala Harris,DEM,45.9,815,Voters,2024-10-18,2024-10-21,Recent
Emerson,2.9,Texas,Donald Trump,REP,53.1,815,Voters,2024-10-18,2024-10-21,Recent
Change Research,1.4,Nebraska,Kamala Harris,DEM,41,815,Voters,2024-10-18,2024-10-21,Recent
Change Research,1.4,Nebraska,Donald Trump,REP,55,815,Voters,2024-10-18,2024-10-21,Recent
Quinnipiac,2.8,Michigan,Kamala Harris,DEM,49,1136,Voters,2024-10-17,2024-10-21,Recent
Quinnipiac,2.8,Michigan,Donald Trump,REP,46,1136,Voters,2024-10-17,2024-10-21,Recent
Quinnipiac,2.8,Michigan,Kamala Harris,DEM,50,1136,Voters,2024-10-17,2024-10-21,Recent
Quinnipiac,2.8,Michigan,Donald Trump,REP,46,1136,Voters,2024-10-17,2024-10-21,Recent
Quinnipiac,2.8,Wisconsin,Kamala Harris,DEM,48,1108,Voters,2024-10-17,2024-10-21,Recent
Quinnipiac,2.8,Wisconsin,Donald Trump,REP,48,1108,Voters,2024-10-17,2024-10-21,Recent
Quinnipiac,2.8,Wisconsin,Kamala Harris,DEM,48,1108,Voters,2024-10-17,2024-10-21,Recent
Quinnipiac,2.8,Wisconsin,Donald Trump,REP,48,1108,Voters,2024-10-17,2024-10-21,Recent
University of Texas at Tyler,1.8,Texas,Kamala Harris,DEM,46,956,Voters,2024-10-14,2024-10-21,Recent
University of Texas at Tyler,1.8,Texas,Donald Trump,REP,51,956,Voters,2024-10-14,2024-10-21,Recent
InsiderAdvantage,2,Nevada,Kamala Harris,DEM,47.7,800,Voters,2024-10-19,2024-10-20,Recent
InsiderAdvantage,2,Nevada,Donald Trump,REP,47.9,800,Voters,2024-10-19,2024-10-20,Recent
InsiderAdvantage,2,Arizona,Kamala Harris,DEM,47,800,Voters,2024-10-19,2024-10-20,Recent
InsiderAdvantage,2,Arizona,Donald Trump,REP,49.5,800,Voters,2024-10-19,2024-10-20,Recent
InsiderAdvantage,2,North Carolina,Kamala Harris,DEM,46.8,800,Voters,2024-10-19,2024-10-20,Recent
InsiderAdvantage,2,North Carolina,Donald Trump,REP,48.7,800,Voters,2024-10-19,2024-10-20,Recent
HighGround,1.8,Arizona,Kamala Harris,DEM,46.2,400,Voters,2024-10-19,2024-10-20,Recent
HighGround,1.8,Arizona,Donald Trump,REP,46.8,400,Voters,2024-10-19,2024-10-20,Recent
Trafalgar Group,0.7,Wisconsin,Kamala Harris,DEM,46.6,1083,Voters,2024-10-18,2024-10-20,Recent
Trafalgar Group,0.7,Wisconsin,Donald Trump,REP,46.8,1083,Voters,2024-10-18,2024-10-20,Recent
Trafalgar Group,0.7,Michigan,Kamala Harris,DEM,44.2,1090,Voters,2024-10-18,2024-10-20,Recent
Trafalgar Group,0.7,Michigan,Donald Trump,REP,46,1090,Voters,2024-10-18,2024-10-20,Recent
Emerson,2.9,Florida,Kamala Harris,DEM,45.9,860,Voters,2024-10-18,2024-10-20,Recent
Emerson,2.9,Florida,Donald Trump,REP,53.6,860,Voters,2024-10-18,2024-10-20,Recent
SurveyUSA/High Point University,2.8,North Carolina,Kamala Harris,DEM,47,1164,Voters,2024-10-17,2024-10-20,Recent
SurveyUSA/High Point University,2.8,North Carolina,Donald Trump,REP,46,1164,Voters,2024-10-17,2024-10-20,Recent
Morning Consult,1.9,Arizona,Kamala Harris,DEM,48,915,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Arizona,Donald Trump,REP,48,915,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Arizona,Kamala Harris,DEM,49,915,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Arizona,Donald Trump,REP,49,915,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Arizona,Kamala Harris,DEM,48,861,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Arizona,Donald Trump,REP,48,861,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Arizona,Kamala Harris,DEM,49,861,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Arizona,Donald Trump,REP,49,861,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Georgia,Kamala Harris,DEM,48,914,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Georgia,Donald Trump,REP,47,914,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Georgia,Kamala Harris,DEM,48,914,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Georgia,Donald Trump,REP,49,914,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Georgia,Kamala Harris,DEM,48,855,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Georgia,Donald Trump,REP,49,855,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Georgia,Kamala Harris,DEM,48,855,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Georgia,Donald Trump,REP,50,855,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Michigan,Kamala Harris,DEM,47,756,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Michigan,Donald Trump,REP,45,756,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Michigan,Kamala Harris,DEM,48,756,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Michigan,Donald Trump,REP,46,756,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Michigan,Kamala Harris,DEM,49,705,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Michigan,Donald Trump,REP,46,705,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Michigan,Kamala Harris,DEM,50,705,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Michigan,Donald Trump,REP,46,705,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Nevada,Kamala Harris,DEM,48,449,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Nevada,Donald Trump,REP,47,449,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Nevada,Kamala Harris,DEM,49,449,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Nevada,Donald Trump,REP,48,449,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Nevada,Kamala Harris,DEM,48,420,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Nevada,Donald Trump,REP,48,420,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Nevada,Kamala Harris,DEM,49,420,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Nevada,Donald Trump,REP,48,420,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,North Carolina,Kamala Harris,DEM,46,755,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,North Carolina,Donald Trump,REP,49,755,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,North Carolina,Kamala Harris,DEM,47,755,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,North Carolina,Donald Trump,REP,50,755,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,North Carolina,Kamala Harris,DEM,48,702,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,North Carolina,Donald Trump,REP,49,702,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,North Carolina,Kamala Harris,DEM,48,702,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,North Carolina,Donald Trump,REP,50,702,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Pennsylvania,Kamala Harris,DEM,48,866,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,48,866,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Pennsylvania,Kamala Harris,DEM,48,866,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,48,866,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Pennsylvania,Kamala Harris,DEM,50,812,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,48,812,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Pennsylvania,Kamala Harris,DEM,50,812,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,48,812,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Wisconsin,Kamala Harris,DEM,47,635,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Wisconsin,Donald Trump,REP,47,635,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Wisconsin,Kamala Harris,DEM,48,635,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Wisconsin,Donald Trump,REP,48,635,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Wisconsin,Kamala Harris,DEM,47,624,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Wisconsin,Donald Trump,REP,47,624,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Wisconsin,Kamala Harris,DEM,48,624,Voters,2024-10-16,2024-10-20,Recent
Morning Consult,1.9,Wisconsin,Donald Trump,REP,48,624,Voters,2024-10-16,2024-10-20,Recent
Cherry Communications,1,Florida,Kamala Harris,DEM,45,614,Voters,2024-10-10,2024-10-20,Recent
Cherry Communications,1,Florida,Donald Trump,REP,51,614,Voters,2024-10-10,2024-10-20,Recent
Franklin and Marshall College,2.4,Pennsylvania,Kamala Harris,DEM,49,794,Voters,2024-10-09,2024-10-20,Recent
Franklin and Marshall College,2.4,Pennsylvania,Donald Trump,REP,45,794,Voters,2024-10-09,2024-10-20,Recent
Franklin and Marshall College,2.4,Pennsylvania,Kamala Harris,DEM,49,583,Voters,2024-10-09,2024-10-20,Recent
Franklin and Marshall College,2.4,Pennsylvania,Donald Trump,REP,50,583,Voters,2024-10-09,2024-10-20,Recent
Franklin and Marshall College,2.4,Pennsylvania,Kamala Harris,DEM,48,794,Voters,2024-10-09,2024-10-20,Recent
Franklin and Marshall College,2.4,Pennsylvania,Donald Trump,REP,44,794,Voters,2024-10-09,2024-10-20,Recent
Trafalgar Group,0.7,Pennsylvania,Kamala Harris,DEM,43.3,1084,Voters,2024-10-17,2024-10-19,Recent
Trafalgar Group,0.7,Pennsylvania,Donald Trump,REP,46.3,1084,Voters,2024-10-17,2024-10-19,Recent
HarrisX,1.5,Utah,Kamala Harris,DEM,31,813,Voters,2024-10-15,2024-10-19,Recent
HarrisX,1.5,Utah,Donald Trump,REP,63,813,Voters,2024-10-15,2024-10-19,Recent
Redfield & Wilton Strategies,1.8,Arizona,Kamala Harris,DEM,46,691,Voters,2024-10-16,2024-10-18,Recent
Redfield & Wilton Strategies,1.8,Arizona,Donald Trump,REP,49,691,Voters,2024-10-16,2024-10-18,Recent
Redfield & Wilton Strategies,1.8,Florida,Kamala Harris,DEM,45,1275,Voters,2024-10-16,2024-10-18,Recent
Redfield & Wilton Strategies,1.8,Florida,Donald Trump,REP,49,1275,Voters,2024-10-16,2024-10-18,Recent
Redfield & Wilton Strategies,1.8,Michigan,Kamala Harris,DEM,47,1008,Voters,2024-10-16,2024-10-18,Recent
Redfield & Wilton Strategies,1.8,Michigan,Donald Trump,REP,47,1008,Voters,2024-10-16,2024-10-18,Recent
Redfield & Wilton Strategies,1.8,Nevada,Kamala Harris,DEM,46,529,Voters,2024-10-16,2024-10-18,Recent
Redfield & Wilton Strategies,1.8,Nevada,Donald Trump,REP,47,529,Voters,2024-10-16,2024-10-18,Recent
Redfield & Wilton Strategies,1.8,Wisconsin,Kamala Harris,DEM,47,622,Voters,2024-10-16,2024-10-18,Recent
Redfield & Wilton Strategies,1.8,Wisconsin,Donald Trump,REP,46,622,Voters,2024-10-16,2024-10-18,Recent
Redfield & Wilton Strategies,1.8,North Carolina,Kamala Harris,DEM,45,843,Voters,2024-10-16,2024-10-18,Recent
Redfield & Wilton Strategies,1.8,North Carolina,Donald Trump,REP,48,843,Voters,2024-10-16,2024-10-18,Recent
Redfield & Wilton Strategies,1.8,Georgia,Kamala Harris,DEM,47,1019,Voters,2024-10-16,2024-10-18,Recent
Redfield & Wilton Strategies,1.8,Georgia,Donald Trump,REP,48,1019,Voters,2024-10-16,2024-10-18,Recent
Redfield & Wilton Strategies,1.8,Pennsylvania,Kamala Harris,DEM,48,1256,Voters,2024-10-16,2024-10-18,Recent
Redfield & Wilton Strategies,1.8,Pennsylvania,Donald Trump,REP,48,1256,Voters,2024-10-16,2024-10-18,Recent
WPAi,1.7,Oklahoma,Kamala Harris,DEM,29,502,Voters,2024-10-16,2024-10-18,Recent
WPAi,1.7,Oklahoma,Donald Trump,REP,65,502,Voters,2024-10-16,2024-10-18,Recent
Research & Polling,2.1,New Mexico,Kamala Harris,DEM,50,1024,Voters,2024-10-10,2024-10-18,Recent
Research & Polling,2.1,New Mexico,Donald Trump,REP,41,1024,Voters,2024-10-10,2024-10-18,Recent
U. North Florida,2.8,Florida,Kamala Harris,DEM,43,977,Voters,2024-10-07,2024-10-18,Recent
U. North Florida,2.8,Florida,Donald Trump,REP,53,977,Voters,2024-10-07,2024-10-18,Recent
PPP,1.4,Washington,Kamala Harris,DEM,55,571,Voters,2024-10-16,2024-10-17,Recent
PPP,1.4,Washington,Donald Trump,REP,40,571,Voters,2024-10-16,2024-10-17,Recent
PPP,1.4,Oregon,Kamala Harris,DEM,53,716,Voters,2024-10-16,2024-10-17,Recent
PPP,1.4,Oregon,Donald Trump,REP,41,716,Voters,2024-10-16,2024-10-17,Recent
RMG Research,2.3,Florida,Kamala Harris,DEM,47,788,Voters,2024-10-14,2024-10-17,Recent
RMG Research,2.3,Florida,Donald Trump,REP,52,788,Voters,2024-10-14,2024-10-17,Recent
Siena,2.7,New York,Kamala Harris,DEM,54,872,Voters,2024-10-13,2024-10-17,Recent
Siena,2.7,New York,Donald Trump,REP,37,872,Voters,2024-10-13,2024-10-17,Recent
Siena,2.7,New York,Kamala Harris,DEM,58,872,Voters,2024-10-13,2024-10-17,Recent
Siena,2.7,New York,Donald Trump,REP,39,872,Voters,2024-10-13,2024-10-17,Recent
AtlasIntel,2.7,Arizona,Kamala Harris,DEM,48.6,1440,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Arizona,Donald Trump,REP,49.2,1440,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Arizona,Kamala Harris,DEM,49.3,1440,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Arizona,Donald Trump,REP,49.2,1440,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Georgia,Kamala Harris,DEM,48.1,1411,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Georgia,Donald Trump,REP,49.5,1411,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Georgia,Kamala Harris,DEM,48.4,1411,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Georgia,Donald Trump,REP,50.1,1411,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Michigan,Kamala Harris,DEM,46.8,1529,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Michigan,Donald Trump,REP,49.6,1529,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Michigan,Kamala Harris,DEM,47.3,1529,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Michigan,Donald Trump,REP,50.2,1529,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Nevada,Kamala Harris,DEM,48.1,1171,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Nevada,Donald Trump,REP,48.4,1171,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Nevada,Kamala Harris,DEM,48.4,1171,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Nevada,Donald Trump,REP,48.3,1171,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,North Carolina,Kamala Harris,DEM,49.5,1674,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,North Carolina,Donald Trump,REP,48.8,1674,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,North Carolina,Kamala Harris,DEM,50.5,1674,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,North Carolina,Donald Trump,REP,48.8,1674,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Pennsylvania,Kamala Harris,DEM,46.5,2048,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Pennsylvania,Donald Trump,REP,49.8,2048,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Pennsylvania,Kamala Harris,DEM,47.4,2048,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Pennsylvania,Donald Trump,REP,49.9,2048,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Wisconsin,Kamala Harris,DEM,48.9,932,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Wisconsin,Donald Trump,REP,48.2,932,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Wisconsin,Kamala Harris,DEM,49,932,Voters,2024-10-12,2024-10-17,Recent
AtlasIntel,2.7,Wisconsin,Donald Trump,REP,48.4,932,Voters,2024-10-12,2024-10-17,Recent
Elon U.,2.5,North Carolina,Kamala Harris,DEM,46,800,Voters,2024-10-10,2024-10-17,Recent
Elon U.,2.5,North Carolina,Donald Trump,REP,46,800,Voters,2024-10-10,2024-10-17,Recent
YouGov,3,California,Kamala Harris,DEM,63,1139,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,California,Donald Trump,REP,34,1139,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,California,Kamala Harris,DEM,63,1139,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,California,Donald Trump,REP,34,1139,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,Pennsylvania,Kamala Harris,DEM,50,1062,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,Pennsylvania,Donald Trump,REP,47,1062,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,Pennsylvania,Kamala Harris,DEM,50,1043,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,Pennsylvania,Donald Trump,REP,48,1043,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,Florida,Kamala Harris,DEM,46,1094,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,Florida,Donald Trump,REP,51,1094,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,Florida,Kamala Harris,DEM,46,1076,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,Florida,Donald Trump,REP,51,1076,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,Texas,Kamala Harris,DEM,45,1108,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,Texas,Donald Trump,REP,50,1108,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,Texas,Kamala Harris,DEM,46,1075,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,Texas,Donald Trump,REP,51,1075,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,New York,Kamala Harris,DEM,58,1089,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,New York,Donald Trump,REP,38,1089,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,New York,Kamala Harris,DEM,58,1089,Voters,2024-10-07,2024-10-17,Recent
YouGov,3,New York,Donald Trump,REP,38,1089,Voters,2024-10-07,2024-10-17,Recent
TIPP,1.8,Georgia,Kamala Harris,DEM,48.8,1029,Voters,2024-10-14,2024-10-16,Recent
TIPP,1.8,Georgia,Donald Trump,REP,45.8,1029,Voters,2024-10-14,2024-10-16,Recent
TIPP,1.8,Georgia,Kamala Harris,DEM,48.3,813,Voters,2024-10-14,2024-10-16,Recent
TIPP,1.8,Georgia,Donald Trump,REP,48.5,813,Voters,2024-10-14,2024-10-16,Recent
TIPP,1.8,Georgia,Kamala Harris,DEM,48.3,1029,Voters,2024-10-14,2024-10-16,Recent
TIPP,1.8,Georgia,Donald Trump,REP,44.8,1029,Voters,2024-10-14,2024-10-16,Recent
TIPP,1.8,Georgia,Kamala Harris,DEM,49,813,Voters,2024-10-14,2024-10-16,Recent
TIPP,1.8,Georgia,Donald Trump,REP,48.5,813,Voters,2024-10-14,2024-10-16,Recent
Mason-Dixon,2.6,South Dakota,Kamala Harris,DEM,33,500,Voters,2024-10-12,2024-10-16,Recent
Mason-Dixon,2.6,South Dakota,Donald Trump,REP,59,500,Voters,2024-10-12,2024-10-16,Recent
YouGov,3,Arizona,Kamala Harris,DEM,48,1435,Voters,2024-10-11,2024-10-16,Recent
YouGov,3,Arizona,Donald Trump,REP,51,1435,Voters,2024-10-11,2024-10-16,Recent
RMG Research,2.3,Wisconsin,Kamala Harris,DEM,49,787,Voters,2024-10-10,2024-10-16,Recent
RMG Research,2.3,Wisconsin,Donald Trump,REP,50,787,Voters,2024-10-10,2024-10-16,Recent
RMG Research,2.3,Michigan,Kamala Harris,DEM,49,789,Voters,2024-10-10,2024-10-16,Recent
RMG Research,2.3,Michigan,Donald Trump,REP,49,789,Voters,2024-10-10,2024-10-16,Recent
U. Georgia SPIA,2.2,Georgia,Kamala Harris,DEM,43.4,1000,Voters,2024-10-07,2024-10-16,Recent
U. Georgia SPIA,2.2,Georgia,Donald Trump,REP,47,1000,Voters,2024-10-07,2024-10-16,Recent
MSU - Billings,1.5,Montana,Kamala Harris,DEM,34,760,Adults,2024-09-30,2024-10-16,Recent
MSU - Billings,1.5,Montana,Donald Trump,REP,52,760,Adults,2024-09-30,2024-10-16,Recent
Fort Hays State University,0.9,Kansas,Kamala Harris,DEM,39.4,608,Adults,2024-09-26,2024-10-16,Recent
Fort Hays State University,0.9,Kansas,Donald Trump,REP,49.9,608,Adults,2024-09-26,2024-10-16,Recent
Fort Hays State University,0.9,Kansas,Kamala Harris,DEM,43.2,517,Voters,2024-09-26,2024-10-16,Recent
Fort Hays State University,0.9,Kansas,Donald Trump,REP,48.2,517,Voters,2024-09-26,2024-10-16,Recent
InsiderAdvantage,2,Georgia,Kamala Harris,DEM,47,800,Voters,2024-10-14,2024-10-15,Recent
InsiderAdvantage,2,Georgia,Donald Trump,REP,49,800,Voters,2024-10-14,2024-10-15,Recent
Fabrizio/Impact,1.7,Nevada,Kamala Harris,DEM,46,600,Voters,2024-10-08,2024-10-15,Recent
Fabrizio/Impact,1.7,Nevada,Donald Trump,REP,47,600,Voters,2024-10-08,2024-10-15,Recent
Fabrizio/Impact,1.7,Nevada,Kamala Harris,DEM,47,600,Voters,2024-10-08,2024-10-15,Recent
Fabrizio/Impact,1.7,Nevada,Donald Trump,REP,49,600,Voters,2024-10-08,2024-10-15,Recent
PPIC,2.5,California,Kamala Harris,DEM,59,1137,Voters,2024-10-07,2024-10-15,Recent
PPIC,2.5,California,Donald Trump,REP,33,1137,Voters,2024-10-07,2024-10-15,Recent
Morning Consult,1.9,Arizona,Kamala Harris,DEM,49,653,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Arizona,Donald Trump,REP,48,653,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Georgia,Kamala Harris,DEM,48,1002,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Georgia,Donald Trump,REP,49,1002,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Maryland,Kamala Harris,DEM,64,490,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Maryland,Donald Trump,REP,31,490,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Michigan,Kamala Harris,DEM,49,1065,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Michigan,Donald Trump,REP,47,1065,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Nevada,Kamala Harris,DEM,49,496,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Nevada,Donald Trump,REP,45,496,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,North Carolina,Kamala Harris,DEM,48,1072,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,North Carolina,Donald Trump,REP,49,1072,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Ohio,Kamala Harris,DEM,45,1243,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Ohio,Donald Trump,REP,52,1243,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Pennsylvania,Kamala Harris,DEM,49,1395,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,48,1395,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Texas,Kamala Harris,DEM,46,2048,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Texas,Donald Trump,REP,50,2048,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Wisconsin,Kamala Harris,DEM,47,527,Voters,2024-10-06,2024-10-15,Recent
Morning Consult,1.9,Wisconsin,Donald Trump,REP,48,527,Voters,2024-10-06,2024-10-15,Recent
Washington Post/George Mason University,2.7,Arizona,Kamala Harris,DEM,44,580,Voters,2024-09-30,2024-10-15,Recent
Washington Post/George Mason University,2.7,Arizona,Donald Trump,REP,50,580,Voters,2024-09-30,2024-10-15,Recent
Washington Post/George Mason University,2.7,Arizona,Kamala Harris,DEM,46,580,Voters,2024-09-30,2024-10-15,Recent
Washington Post/George Mason University,2.7,Arizona,Donald Trump,REP,49,580,Voters,2024-09-30,2024-10-15,Recent
